/vout X,/vout Y
0,0.9998761111915099
0.02,0.9997675046120181
0.04,0.9995721496746098
0.06,0.9992312477224903
0.08,0.9986561012910652
0.1,0.9977197064418666
0.12,0.9962482685062778
0.14,0.9940117492203032
0.16,0.9907115824191691
0.18,0.9859638680396329
0.2,0.9792776122623922
0.22,0.9700265992754877
0.24,0.9574237729394938
0.26,0.9404660275531417
0.28,0.9178499728338944
0.3,0.8877958725152686
0.32,0.8478527838222646
0.34,0.7960526214993474
0.36,0.7388200798507017
0.3800000000000001,0.6901121961132288
0.4000000000000001,0.6508229585766862
0.4200000000000001,0.6170240491759166
0.4400000000000001,0.5862053611097647
0.4600000000000001,0.5572004785013829
0.4800000000000001,0.52941532164566
0.5000000000000001,0.5025449164865475
0.5200000000000001,0.4764407489193758
0.5400000000000001,0.4510471338391707
0.5600000000000002,0.4263711635515693
0.5800000000000002,0.4024710000975624
0.6000000000000002,0.3794559539214601
0.6200000000000002,0.357494743613036
0.6400000000000002,0.3368252939162537
0.6600000000000003,0.3177459479264127
0.6800000000000003,0.3005505373126764
0.7000000000000003,0.2854028860962076
0.7200000000000003,0.2722538800350061
0.7400000000000003,0.2608922544221606
0.7600000000000003,0.2510531804280998
0.7800000000000004,0.2424864361464396
0.8000000000000004,0.2349774498820422
0.8200000000000004,0.2283474694901794
0.8400000000000004,0.2224489284256685
0.8600000000000004,0.2171611244114703
0.8800000000000004,0.2123866014397261
0.9000000000000005,0.2080476066042254
0.9200000000000005,0.2040824150422224
0.9400000000000005,0.2004418084424767
0.9600000000000005,0.1970860627255965
0.9800000000000005,0.1939825989506338
1,0.1911042543226723
